textID,text,sentiment,,,,,
62e1413e85, Hearing that my songs brighten someone s day always makes ME grin.,positive,,,,,
d7b287d1e7,where r all the 5am tweets from  people...oh that s right...they opened the #houseofrock last night so they re still in bed,neutral,,,,,
67ff57361c,Working on Canada Shoots information.  Coming your way soon if you have expressed interest and I have your email address . Eh!!!,neutral,,,,,
762a44afb6,Mrs.Bates left,neutral,,,,,
1a38bc0602,Hates having broken wrist and has PE next ugh,negative,,,,,
a0c3ef4a01,watching SNL with guess Justin Timberlake...OMG! He is too funny!  hahahah,positive,,,,,
de2a14a465,Last day of CGI 09,neutral,,,,,
94488794d4, Who To Say Hi To And Who To Buy A Shot To. Lol. Jk.,neutral,,,,,
12b631ca7b," thank you! i was just playing that a moment ago, actually! a very different, even more chill version.  *spooky*! haha.",neutral,,,,,
95dfefd4e7,Well off 2 bed...cant wait 2 party 4 Mother s Day in like 14 hours or so,positive,,,,,
e637c11dca,is gonna be mad hungry when I get home. Forgot my money...,negative,,,,,
3775d15b1d, So when are you guys coming to Alabama...you were supposed to be there tonight but cancelled...I had great seats,neutral,,,,,
7f62c60ffe, hey plz look > http://www.twitpic.com/5m7vd < what do u think? plz tell me,neutral,,,,,
a5abb95859,#bouvierb-day is on trending topics. ahh Happy Birthday Pierre Bouvier,positive,,,,,
e32bcc9304,http://skipall.com/8p.png  The come apart easy enough,positive,,,,,
f4e8990f70,sadly  brother told me there are no skateparks where he lives. BUMMER!,negative,,,,,
2f9f6f89cd, Tell X to email me pics! OfficialShew,neutral,,,,,
a86d48a430,Heaos keen for next weekend.        Mummy. <3,positive,,,,,
1e2e4371a9,i hate stupid boys! arrgh,negative,,,,,
dd3dbdf77e, hi Ms. Fussy  *waves*,neutral,,,,,
8d4c510735, I hope you didn t take that quote personally!! I ve been throwing them out here and there all day-guess I shoulda waited a bit,negative,,,,,
4ea8274298,at  s with ,neutral,,,,,
b521edea57, sounds like you re having a great time,positive,,,,,
a74b7578a5,"You spelled my name wrong, but message received   http://tinyurl.com/krw9p3",neutral,,,,,
173738ce2a, email those pics on ur labtop to me...  I wana put one of them as my background!  http://myloc.me/21DS,neutral,,,,,
674bb5ca74,British Expat Tweet Tommy and the Giant Sprout: Especially for Fly  as part of sprout seaso.. http://tinyurl.com/c7kvb6,neutral,,,,,
6e424d5ccf," and Im just going into work... if we were married, we wud never see each other",negative,,,,,
d4305524e2, Weird! Maybe all the updates just aren t being sent to my phone  Haha,negative,,,,,
e71ac19463,"http://twitpic.com/4jbwh - we were at a sleepover, and nobody stops me when there s a camera in my hand",neutral,,,,,
ab464f70e6,I wish it would rain...but it won t,neutral,,,,,
d546f8c422,Amazing day with my boyfriend. He s a good drummer.,positive,,,,,
bab26fdc24, pansy  wtf codeh?!,negative,,,,,
4f0c1d97c4,I should have know that 'extra hand' comment would cause trouble...  About to upload House Music and Beyond Vol. 3,negative,,,,,
24a7c7e988,"Going to i don t know where with taylor,dolton,jacob, chris and my sister.",neutral,,,,,
b7b0f4fb71,Just got back from a run & I m feeling grrrrrreeeeeaat!!!,positive,,,,,
6957e5f1bf, How come?,neutral,,,,,
ee87e14bee, yes  and i want you to keep going if you would ;),positive,,,,,
0f9b915617,Sunburn ouch,negative,,,,,
f3afed1887, Fun times ~ that s my friends beer!  here s the pic   http://yfrog.com/053agj,positive,,,,,
51d74124da,It appears I m going home tomorrow...and it s not a good thing...,negative,,,,,
bcd831b113,The graduation ceremony should be starting about now. I really wish I could be there.,positive,,,,,
f39c65d9ef, hahaha omg i only got 3 hrs of sleep,neutral,,,,,
1a9933a4fe,- I LOVE YOU!!!! YOU MAKE ME SO HAPPY!!!!,positive,,,,,
c4453ff2b8, Thanks for sending the link.,positive,,,,,
a3f0f32135,Arrrr better half made me brekkie in bed. Weather not 2 gud in Black Country 2day but we won t let it put the dampers on our planned bbq,neutral,,,,,
f433396b44,  wish u could rub my head too,positive,,,,,
6388c670c6,_Hodges Yup. Their loss.,negative,,,,,
bc3032341b,i m sad...i ll miss you grandma angie.. you were always like a 3rd grandma to me..,negative,,,,,
b7c1a22a62, OHHHH THAT REMINDS ME. I know it s not one of yours.... can you send me some of my toothpaste?,neutral,,,,,
ca66e5e4b6,_in_love scanton?! that s farrr  elaine got her cartilage pierced! it s so cute!,positive,,,,,
be16255b41,Wake Up..... Please.,negative,,,,,
8fa75341d4," Would applaud self-validation for all sorts of good theological, psychological & sociological reasons. But agree - lighten up!",positive,,,,,
d147a9feb1," really... I m an alumnus, and I don t know myself! and we didn t have Macs yet when I was there...",neutral,,,,,
afc17894d4, im sorry,negative,,,,,
03b569041c, It rained here too,neutral,,,,,
ea5c577cb7, lol exams i didn t go to mcast or other school i finished form 5 and that s it soo disappointed in myself,negative,,,,,
9891da8fff,These messages are teasing me! It isnt fair.,negative,,,,,
5f42a2d026, no way to comment on site unless you are a member,neutral,,,,,
d3a576d221," you asked about my SF schedule, dahling...maybe next time",neutral,,,,,
eea9145f1b, ack! I just read about your show  that s horrible!!! No accounting for taste.,negative,,,,,
49ec0f5742," ... thx for ur msg, so awesome!  luv the new single! xoxo",positive,,,,,
7b65e54ea9,Why does Urban Outfitters taunt me with amazing clothing that s way too expensive.,neutral,,,,,
80832ca578, last week  and I interviewed  and we told him you are the FB queen! Glad to see you both connected,positive,,,,,
be226efbd2, and I was just gonna ask you if you wanted to go to CLUB Hidden House on sat night. hehe.,positive,,,,,
0b581d3f9f, Headed back to Baltimore tonight,neutral,,,,,
1973abbb06," I ve been well, thx. Just getting up for an early morning meeting and wondering why I agreed to it. Don t like getting up early",neutral,,,,,
7c6b2e810a, Writing or making sense ?,neutral,,,,,
ab07a3fe36,5500 words and counting.  My hands hurt,negative,,,,,
b8d1e767b2,_ When they don t pop well. I feel lousier after playing those.,negative,,,,,
efba862a1b, I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.,neutral,,,,,
d109999477, can you play I Wish by Jordan Knight,neutral,,,,,
cf64d19714, Hi x Your websites soo cool i love using it  Thank you,positive,,,,,
cc153c2a35,ordered my new shirt,neutral,,,,,
c5556624b0, pretty soon gonna have to unfollow myself from _words to cut the quickly growing 'habit' ... but I do love the challenge!,positive,,,,,
f46d274a8b,OMggg. i just heard someone is gonna die on the new season of the secret life of the american teenager  noooo.,negative,,,,,
910a250227,cant find my shoes. :/ hope its as bad as itll get 2nite.  im happy.,neutral,,,,,
ab52225ed8,i m getting ready for tonight (teachers dinner on the beach!) but it s raining and i hate this!,negative,,,,,
f40d533a23,got all A s,neutral,,,,,
c336250f8f,"i know i told him i didnt want him to stay home with me but i lied, i really did want him to stay home with me",neutral,,,,,
f23c1c4255, not happy,negative,,,,,
896289196c,_gaba haha I think we should let the topic drop now. a quick poll would settle the matter if you don t believe me,neutral,,,,,
02624773ca,I wish I can see clips of your show that you hosted. Hottie Shawn in the 80 s! and yes your still a Hottie!,positive,,,,,
31a107dbcf,But on the bright side...no school,positive,,,,,
eabaf375f4,I must have viewed that picture of me and  from saturday morning about a milling times  x,neutral,,,,,
51313cb3fd,is listening & watching both my boys on Guitar Heroes,neutral,,,,,
42ebd9099d,I have turned into a fast food ****,negative,,,,,
6ac3031bc9,I hate not getting e-mail s  going to do other stuff now...ice my toe (long story) and have some calpol (cold :S) soooo night xxxx,negative,,,,,
666f836b32,_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin,neutral,,,,,
6e41749ac7,hey  i tried callin u but it wont let me,neutral,,,,,
98f836e4b6,Now I am depressed after watching so you think you can dance,negative,,,,,
88b6d952b6,home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him,neutral,,,,,
f6d56869b1,life should be exciting today but someone very close to me has mardy bum and its starting to rub off on me!!,neutral,,,,,
58272bcdb4,misses Nanny.,negative,,,,,
5ded2a1364,_Allison Catch you later Terry....,neutral,,,,,
6612e42b28,Kyle is Cody s wee bro!,neutral,,,,,
c10ae302bc," Oh you understand French?  Well, maybe I exxagerated it a little bit lol but they all want at least 1/2 years of exp. :-/",neutral,,,,,
980578403b, pea plants!,neutral,,,,,
de0673a07d,thinks castles are fun,positive,,,,,
dc0f5bca14,At anthony s for prom.,neutral,,,,,
787df2fd0f,"home! day scale from one to ten is an 8  **** i feel old compare to him, haha so cute.",neutral,,,,,
36f885a911,I will move anywhere as long as it has a freaking dishwasher! I despise doing dishes,negative,,,,,
acf54fad30," Im doing ok.  I have a 15 year old going on 35 that is driving me crazy, but that comes with the territory, I guess.",negative,,,,,
8b0054a807,Poor Kella is on meds now for an ear infection; she lost her food all over  twice at the doc s,negative,,,,,
4bc7d627ad," Yes, have to be right for church",positive,,,,,
6bdd5e9d7e,Trying to find someone to go to the mall with.,neutral,,,,,
af706b4c58,Dhellohannah5 can you please follow me  i need more followers haha,neutral,,,,,
4987043fd4,hm...still workin on my contract.hmm...i m feelin awful..,negative,,,,,
e7f2b44a1f,I totally forgot my phone at home this morning,negative,,,,,
cc53e85d21, Proud 17-year-old here that loves The Carpenters!!!,positive,,,,,
9508bfc99f,feels sick to my stomach and idkk whyy,negative,,,,,
3ba9e80d1d,Off to work I go,neutral,,,,,
300c739684, so cute you twitting in potuguese!,positive,,,,,
e056f0a268," Hey bud, we just shot you an email",neutral,,,,,
a050668b78," good. yeah i am fine thanks. just dreading history tomorrow, not in the mood for hyperactive 20 year olds lmao",neutral,,,,,
887e90ff88, ew.  sorry zach,negative,,,,,
047abbd04e,I know. Im just kidding,neutral,,,,,
b6d5af9406, http://twitpic.com/4jber - aww .... then we wonder why they hate us later..... lol!!,negative,,,,,
fd34ad6207,round 2,neutral,,,,,
278c0dceeb,i hate it when my bff is groundedd  boooooooooo,negative,,,,,
b6f66e0621," The Star Trek in IMAX wasn t in 3D, but it was huge on the screen.  Still worth watching.",positive,,,,,
1853fae31c, Tis me SharonP...,neutral,,,,,
87c799a397,getting ready to see my cousins graduate.  gonna miss em.,negative,,,,,
4bc4d97503, **** i shouldnt have left!,negative,,,,,
d11816c1c7,is missing the fun she had with _Army at Eclipse 3  #SArmy #SArmy #SArmy,neutral,,,,,
0fe8023456,_law_rence &  WHY?! my head feels like the surface of the sun  underneath a beaver pelt.,negative,,,,,
a9b19af9ee,LOVED 'Drag Me To Hell' and 'Up'...yeah my Spend the Day Studying plan didn t happen,neutral,,,,,
6d65d9dc54,http://tinyurl.com/c8nlzh - forgot how much I like this song,neutral,,,,,
5f91766356, aww... me too,neutral,,,,,
62c9a90f1d,Having a cup of tea,neutral,,,,,
2d5b920414, I ll have to wait for the YouTube links,neutral,,,,,
b96b9ecc3c,"Finished watching Episode 4&5 of Ruby Metaprogramming Screencasts. Lots of cool tips, great! But need to more coding practices to master.",positive,,,,,
a0e8168015,"Going to twitter in english, for my foreign followers",neutral,,,,,
4f9ee6208c,_city tell brandon I said hi!!,neutral,,,,,
e5339e66dc," I love the site what a hoot, really enjoy the hair cuts in Thailand, always try to time ir just right, thanks for the tip",positive,,,,,
7811012154,Not made it to work  couldn t get up feelin blurgh,negative,,,,,
2d361cdd4d, I have it.  Hehehehe u want the torrent?,neutral,,,,,
eeb047e369,On way back home after a crazy night on the coast,neutral,,,,,
f7378bc34c,My throat hurts and I can t sleep.,negative,,,,,
d682402e60,"Wow, Hugh Jackman TOTALLY bulked up for Wolverine. So so movie...but helloooo nurse! He s dreeaamy  Yup, my crushed spirit is on the mend.",neutral,,,,,
2983528f77,_amr i m here  haha,neutral,,,,,
4bb00e884a,im depressed on this pretty day  Everyone either is doing something or CAN T...bleh -.-,negative,,,,,
4e4e9c3802,The rain outside motivates me to sleep.,positive,,,,,
fc6128f4e5,"ok i just spent like ï¿½50 on soundtracks, a galaxy class starship and EVE online. sigh",neutral,,,,,
bed26c1d7f, HEY BUCK!!!!  love u loads!! LOVE 'WHAT THE BUCK?!',positive,,,,,
b6262b919a,"Wow, my bed is SO comfy & my nap has been much too short. Getting up for work = do not want.",neutral,,,,,
61eae11e5e,..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,positive,,,,,
536116702e,"hmmm dollhouse sounds pretty good, http://bit.ly/z3aZv  i think ima download it and try watching it",positive,,,,,
1ee5496252, and if i lived in usa i would gotto 2 go to  106 park ma aunty lives in NYC the bronx GRRR,neutral,,,,,
baeb21b26f,"**** these nig*s is all on me, but they won t get this...'Not without a check!' LMFAO",negative,,,,,
d8f4aefacc,SFTW & pot of tea,neutral,,,,,
1f7717fc7a,thanks do the invite though,positive,,,,,
70932f6376, YOU LOOKED ABSOLUTELY BEAUTIFUL AND ELEGANT.,positive,,,,,
eba3cee9be,"_Brown Thank you so much Natalie, hope u are well",positive,,,,,
a5e47d75c0," Please send me those youtube links, Erin watched most of them but I was cooking and didn t get to see the cowboys",negative,,,,,
10b36df3e0," That didn t work, unfortunately.",negative,,,,,
c027e514d7,Early morning walkies really aren t my thing... at least it s vaguely warm,neutral,,,,,
3dbb8c1489,get it right! I think I am obsessed with Hydes  voice @_@  I ve chosen a guitar song to learn for the summer! Time to perfect picking!,positive,,,,,
b8c518e02d, Good prices for bulk SMS and Premium SMS too  http://promotion.itagg.com,positive,,,,,
eeff416e05,is heading in to London to meet with  and  let us know if you re about  still not sure what time we re meeting.....,neutral,,,,,
a267dfc19a," Actually, the post shows they know what happens when you overflow...",neutral,,,,,
3d1d381278,What s worse than a fever and sore throat? Cancelling a trip to see your little bro because of a fever and sore throat.,negative,,,,,
8d36ad290b, The Case of the Gigolo s Picolo?,neutral,,,,,
bf6727bf27,_92 yeah im okayy lots been happening while you not been here !! anyone special at the moment ? ****,neutral,,,,,
3864a39777,reconnecting with amadeus and friends,neutral,,,,,
e84aa8b193,Yea!  Headed home to change and head over to Pelham.  Sad thought... suposed to be heading over there for the NKOTB concert...,negative,,,,,
defc8b34af," black is good... tight, or should I say too tight, not so good.",neutral,,,,,
4e43ad756c, Aw it says the pic doesn t exist anymore,negative,,,,,
0f22984306,"Today, i did t have lunch, cuz wel i embarrass my self with all 'school'  ok, FINAL TESTS and FINAL YEAR aaaaa! thanx God 4 That friends!",negative,,,,,
ee9eaed59b,is eating chocolate ready break,neutral,,,,,
6dc625db0d,my newsreader is filling up with blogs  yay! keep pm ing me your blog sites. I love reading them!,positive,,,,,
671f6900a9,testing out ymtumbkr on my iphone  http://tumblr.com/xiy1qycvc,neutral,,,,,
0e0424c9bd,home alone and no one left me any gummy bears,negative,,,,,
e6c2edcb0b,back from melly s party... i had fun...  i m sleepy now...,positive,,,,,
9b210c4a6f, Haha...YAY!!! I M CURED!!!!,positive,,,,,
4d461bba2e,I guess she s not the type of songwriter who dreams the great ones.,neutral,,,,,
b733d36b6e, I know...  it s already been two weeks!,neutral,,,,,
68c674acdb,"Sick, sick, sick. This sucks. i can t even breathe properly",negative,,,,,
6cadda7b98,Adding names to my Twitter account and learning how to use this amazing thing!,positive,,,,,
79a28b1ac7, ooh thats an early start  ive got bed planned for that time..ha..LoveYouJonesy ****,positive,,,,,
92d94fa045," It s allright pastor, jiayou for the book!!",neutral,,,,,
05a1b09ce9,Booo my best friend is leavin for the weekend. What ever will I do without her??,negative,,,,,
e6b01d5777,OH MY GOD! OH MY GOD! OH MY GOD! New SUPERNATURAL starts tonight!  New Sam and Dean! Oh My god! can t breathe!  <3 <3,positive,,,,,
2c4b87059b,is never around for the sl100 quiz   I want water park tickets waaaa,neutral,,,,,
8c5e613c41," Hey, did his wife die? I am really confused. I hadn t been on his MySpace in a little while, but I just read his Twit.",negative,,,,,
6c31bc1182,i am kind of excited to go to school today. i dont know why. hopefully it will be a good day,positive,,,,,
5f4e052208, Doing a Rainbow and Unicorn film then?  #48hours,neutral,,,,,
8485d5828e,i keep reading contracts as cataracts... Someone should bring me panera,neutral,,,,,
3735770b07,Guess who has internet at her house? *raises hand* And it s not dial up.,neutral,,,,,
4c395ff61b,"My friend ..has cancelled on me for tomorrow, Now i have nothing to do...this makes me sad...  xxxxxx",negative,,,,,
cb673d84af,UGH BUT I N33D T0G0 BAD..,negative,,,,,
4ad37ac5b7, Are y all coming out today??? We could go to the graveyard!!  HOORAYY!!!!!,positive,,,,,
929b5c888c,my hair won t turn whiiite,neutral,,,,,
fa959f2dd3, unfortunately I m not drunk enough lol and have no money to get drunk  I have had alot though as u can imagine haha,negative,,,,,
78d89e7c64, Yeah prbly pickin up songs for SingStar. Haven t checked the last few store updates. And dunno that Cranberries song.,neutral,,,,,
127ee02f19,tonight was a very bad night,negative,,,,,
f6c69d962e, Bristol s is the ish! I LOVE their brunch on Sundays. Ruth Chris is good too but I got sick there once.,neutral,,,,,
4a653d8227,all mom s in the world congratulations,positive,,,,,
35eb97a484," but better hurry, so you wouldn t be labeled as copycats",positive,,,,,
55441697a6,is SOOOOO hungry right now! Should ve eaten before this wedding.,negative,,,,,
49a1fc4061, welcome to twitter my friend,positive,,,,,
2e49927901,at    Happy mother s dayyy Deniseee <3,positive,,,,,
f85c7e5ead,"Ben & Jerry s fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  ",negative,,,,,
6033018ee4,"has anyone else seen this? the  DM notification email says 'reply on we web.' i am all for cool accents, but it s weird online",negative,,,,,
0c35e093bd,"YAYAYYAYAYAY Toy Story 3 is coming out. June 18, 2010 though",positive,,,,,
7069dd2486, I m straining to hear but it s very hard from all the way over here.,negative,,,,,
7a78bcf308, awwwh u stuck in traffic  booo!,negative,,,,,
894e948ead," Fear not! You deserve alot, you care for animals. )) I ll get some food, don t worry!",positive,,,,,
fa89412e2a,living it up at empire hotel...free bottle service. it ROCKS having connections,positive,,,,,
12b2075369,"Google Wave presentation: http://bit.ly/2ehfov  I m not very impressed. It s nice, but it s not really for me",neutral,,,,,
0d77390e74," same to you bud. Kudos on your hardcore gym training, it s a great lifechanging experience, keep it up!!!",positive,,,,,
8f3fc77f66,    - brief interruption- brb. goodnight if i don t catch u again later. gotta ck something,positive,,,,,
df0f568747,I still miss him... And i dont think he s coming back,negative,,,,,
67a5d0a19c," dude, was that you in the new Star Trek Burger King commercial? Bud Light AND Burger King? So proud of u man.",positive,,,,,
0435d42f80,"MAD AS HELL! SOMEONE STOLE MY PINK & BLACK LEAPORD PRINT PUMPS I WANTED TO WEAR TODAY  BUT TO GOD BE THE GLORY, HE LL BLESS ME ABUNDANTLY",negative,,,,,
1e633e1874, you didnt include Taylor in the 'Follow Friday',neutral,,,,,
81950f02a4,I got the new Silverstein CD. aha. Its AMAZING.  I highly recomend it.,positive,,,,,
0b8b37ba52,chris came over for exactly one hour  i moped around after he left and ended up falling asleep.,neutral,,,,,
aeb0593edf,i m a bum today,neutral,,,,,
e09f5b6b95,went to the cd store to search for the cd. But,neutral,,,,,
f60dbc9737," A big welcome to Twitterlandz grrl! Really wish I could have made it to the Bettie show,  glad to hear it was a success",positive,,,,,
e0e9cb3902,<----------- is listening the **** out of Lamb of God,neutral,,,,,
3ec9a1578c,Spilled chocolate milk in my car,negative,,,,,
349251e2a4," my hubby.  promised job promotion so we didn t move, signed a new lease n they withdrew the promotion...",neutral,,,,,
07c4438a0a, plus I just deposited tax return cheque but for first time in 7+ years it didn t clear immediately,negative,,,,,
441e2a5a82,LOVE getting gifts in the mail from my very wonderful friends back home!! How I miss Myrtle Beach so much... A little homesick today,neutral,,,,,
09140327f6,tomorrow is going to be sooo awkward & embarassing. lights & sounds last night was awesome,neutral,,,,,
2fadf73014,"Still feeling weird about my ex and her engagement.  My mom made things worse.  I don t even want her, but it s still odd",negative,,,,,
ef5ba215b6,"a band from Hawaii with a Sublime sound, so all you sublime haters can just move along  ? http://blip.fm/~5yy4n",neutral,,,,,
440e8fc447,Hockey was so fukinï¿½ good  **** you hole! xD,neutral,,,,,
7eb1620dec, Shop smart.  Shop S Mart.,positive,,,,,
bdc7de6846," yes, that s what I meant... I don t have anything to turn it into Hirigana, though.",neutral,,,,,
d2565af489, That is INCREDIBLY sweet!!!! What a good Hubby...,positive,,,,,
4ed4f2fce6, caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again,negative,,,,,
ecc58c9428,off to lunch with all the people from aikido,neutral,,,,,
915ce84b4b, Too bad I can t come!  Enjoy urself tho.,neutral,,,,,
4d194d770c,Watching ET today!  <3 Supposed to have a clip from New Moon  Hating Drag Me To Hell,neutral,,,,,
eed1736183,Oh my god. I literally drove in rain that was so hard that i couldn t see in front of me. I m shaking,negative,,,,,
13ca815d01, me to mi sausage,neutral,,,,,
48a90031bd,"got a sniffle, got the kids and hubby just left to work in Sydney for the weekend, boo hoo",neutral,,,,,
1c14b45cee," house probably resembling your kind of heaven no?  maybe Ciaran s angels have moved in with you, hence inability to locate!",neutral,,,,,
242de9277c, Good to hear... several of my peeps are working tonight...,positive,,,,,
b287d39fb3, I hope so too.  How are you?,positive,,,,,
986073590,"Actually, I think I ll be more upset if I lost my data for Cake Mania 3. I was pretty far into the game",neutral,,,,,
081ac56240,Boo....Up DLP is sold out for 8:30,neutral,,,,,
095410237d,"Just saw Star Trek! It was AMAZING! Seriously, so good. The entire cast was excellent, Spock and Kirk especially.  I want to see it again.",positive,,,,,
3cf6817f75, aww  but we miss you here in the USA.,negative,,,,,
edd38781e4,Its seriously quiet and lonely here without Bunny,negative,,,,,
d664f99182,ROTC brought a climbing wall to work for coworkers to try and climb if they wanted.  I forgot my climbing shoes at home today.,neutral,,,,,
e8ddfa3959,OK. break over. Back to the books. Have fun lovelies!  ? http://blip.fm/~5z8da,positive,,,,,
502aa24ca7,Downing a glass of ginger ale and then relishing an early evening in bed with 'Because I Said So' on Lifetime.,neutral,,,,,
3861b033fb,Watching fireworks off the Bay bridge.,neutral,,,,,
86a28f67e9,_x Yepp.  Do you Like Dylan or Cole Better?,neutral,,,,,
83c92f835b,still freakin out about missing the game!!!  #jonasnewsongs,negative,,,,,
8d138ab15b," yeah, its still totally in the high 60s here. soooo notlooking forward to aug and sept up here",neutral,,,,,
9e8665abc5,Dang  I left my Rolando s dinner leftovers at home! I knew I should have put them in the shop fridge last night before we left downtown!,neutral,,,,,
d4623c0bd6, no worries,positive,,,,,
75ca238abe,So sad I m going to miss seeing Pennywise again this year,negative,,,,,
ec8507eef4, haha. Thanks Shannon.  3 out of 5 boats got first.,positive,,,,,
65c1831198, if you re watching this...I love you.' I almost died. But now...SHE MEANS NOTHING!,neutral,,,,,
dcb745bcf2,woke up an hour early just to study for        a test,neutral,,,,,
cb1a68137c, They open at 9 a.m.   And I hope to be there shortly after that.   No guarantees for me though!,neutral,,,,,
a4d578eeb1,"Is at work....  boo!  The Pin-Ups will be playing at Uncommon Ground Wednesday night at 9 p.m.! (1401 W. Devon Ave., Chicago 60660",neutral,,,,,
64cf7657b9,has just got out the shower,neutral,,,,,
650fcedd22,he s back! meeting him in 40 mins,neutral,,,,,
0e0b4a2960, Even IE8 would be better,positive,,,,,
106a999786," It is, Pinkwind is a thing from Vanessa s dad. And My sister made me that SN in the 4th grade",neutral,,,,,
6c18eab109,I cant change my profile picture on Facebook,neutral,,,,,
d792349406, she lookd soo freaked out!!poor wee thing,negative,,,,,
dbdbe24969,omgoodness FINALLY back from dinner with the fam bam!,positive,,,,,
5a3c9bf459,was just about to try and  dl the sims 3 but realize my pc don t meet the standard requirements  i need new pc lol!!!,neutral,,,,,
f61861742c,"is happy  and clean, squeaky clean",positive,,,,,
2a69a25949,Don t Chase Me - Shea Fisher download it,neutral,,,,,
8d02587ab0,"Hmm...Whilst, walking through the city I received an inviataion into an SUV Limo via some prom fellows... Don t they have dates? Oh boys!",neutral,,,,,
6940969fb4,"sickkk, it s been two days since summer started and it suck already!",negative,,,,,
06aaa8e680,At an 80  S retro prom wishing HE was here to dance with!  I m gonna miss his great dancing 2nite  but still having a blast & a few drinks,neutral,,,,,
f4052e9331,why i chose iphone   http://tr.im/kpaE,neutral,,,,,
35f539ffa8,i got in a fight with ryan. now hes like crying and im just dead inside. sigggh,negative,,,,,
736f2bd7b6,Adams morgannnn for jumbo slice,neutral,,,,,
35e15c616c,_Bloody_Poet What s the matter?,neutral,,,,,
4104064854, has a name label on his picture too.. i just hadnt added it in when i took this: http://www.twitpic.com/4hap4 picture..,neutral,,,,,
d5c25dbc63,  still need to see that movie ! I am all about vampires,neutral,,,,,
34b7f333cb,Have a happy Friday and weekend everyone .. TGIF for me is nothing,positive,,,,,
bdf9453e5e," Yeah, I ve seen that before, funny   *Hey honey, Jill just sent me a **** in a box*",neutral,,,,,
6c409292ce, - JT on SNL tonight.,neutral,,,,,
ee89b16825,Studio Ghibli for this year; Ponyo! http://bit.ly/whar8 as always it seems to be perfect  we ll be waiting till august for it,positive,,,,,
9f0147e874,is going to sleep. Tomorrow Exam Review,neutral,,,,,
1962233e5d,"Brian (cat) still hasn t shown up...I feel sad and sick, I m afraid he s been eaten by something.    It doesn t look  good",negative,,,,,
f2d120c26e,Missing Nate more than usual tonight,negative,,,,,
10c841e57b,anyone got an FFE account? if so.. add me,neutral,,,,,
5aa568e0a4," I ll be one of your 'groovy guys' any time, shortie short  #photofollows",neutral,,,,,
2c9aebcb01,Birthday tomorrow. Doing jack **** all weekend,negative,,,,,
101a8b583a,How Come I Can Never Sleep Past?? Not Good,negative,,,,,
e01eb1cf88,Just snuck out my window.. Now im laying on my roof looking at the stars. Its a nice night out tonight.,positive,,,,,
7017d6c8cf,"I just downloaded a ton of stunning, BEAUTIFUL wallpapers from www.interfacelift.com - go have a look.",positive,,,,,
4793312f15,this one goes out to Jimmy Fallon and Justin Timberlake...doin  their Gibb Bros show on SNL  ? http://blip.fm/~5z1vd,neutral,,,,,
ed539778c1,"to be really really... not bored but bad, i won t know the news  but thats ok. BRB x",neutral,,,,,
198854f289,cannot relaxing because she have to practice for her graduation,neutral,,,,,
d1aa96a414,"'Patchouli oil & incense had a surge in popularity in the 1960s & 1970s, mostly among devotees of the free love & hippie lifestyles.'",positive,,,,,
92fe747a96,hi  godd day eweryone im in a reel good mood to day,positive,,,,,
2.08E+12,"Whoo, BGT!! I really must multi-task and do my Art work at the same time though, back at College on Monday!!",neutral,,,,,
784fbab498,"_ According to Mick Jagger, Hindu Ragas are more sfs sort of music",neutral,,,,,
a3dff88c1d, It takes a big man to type a sad tweet like that!,negative,,,,,
1977ce206b, better than throwing them out,neutral,,,,,
21c6854561, I was going to but I m stuck with it as I seem to have misplaced my remote  It s extra bad tonight as well :|,negative,,,,,
eb9b4d2431, Big Thanks Melody!  Gotta love that sunshine-lots of vit D,positive,,,,,
0b3b751482,i got baby g wach its zi same as the 1 lady gaga wears in eh eh film clip but in pink!! I LOVE YOU KAY thanks a heap  i win olivia,positive,,,,,
932af12853,Hey! Let s Follow each other! Wouldn t that just be awesome!?,positive,,,,,
aacd4d0c3f," loving the shoes perez, looking fine as always  oh,and lady gaga, what can I say. Outstanding!",positive,,,,,
ee35fcd036,"this evening,picking up n pop and go for dinner at Ta Lum Tum Tum (som-tum),Major Avenue..decided to go home(not clubing tonite)..",neutral,,,,,
44daf50a02,Paper writing til my heart s content,neutral,,,,,
7623079330, awww such a sweetie. hope your mom has a wonderful mother s day too,positive,,,,,
e64b0cc77d, yeah dude. Mike is out,neutral,,,,,
780ee451f1, It s a great movie - My best is the Welsh flatmate,positive,,,,,
59ee5ff2f9," I got a headache because of all the hard work today, still not ready, with a #Heineken trying to finished up",negative,,,,,
001e4be1ab,Rachel is going to have lunch at baixa. And has a lot of stuffs to do.... Wanna come ?,neutral,,,,,
363460c8f4,Just got to the gym but w/no energy,neutral,,,,,
5be8565b8d, Im sad i cant go. it makes me sad,negative,,,,,
ecaa478ef4, same. Was going to try warm milk but I m lactose intolerant  haha.,neutral,,,,,
acdbccaeeb,Is my picture showing?,neutral,,,,,
fc28b797bb,about to take my mum out for jewellery shopping and a coffee for mothers day,neutral,,,,,
